1283561064626393090,"#Trump #MikePompeo #FVEY | #Finance | #CCP #CCPVirus #XiJinping | #Economy

H_Bleau (14-Jul):

Poll: 65% Americans Hold China Accountable for Spread of the Coronavirus

(Piplsay poll, 30,415 adults nationwide, Jul 4th-6th)

https://t.co/19w1PANM5D",Trump MikePompeo FVEY Finance CCP CCPVirus XiJinping Economy,en,Thu Jul 16 00:36:19 +0000 2020,441251850,OverTheMoonbat⭐️⭐️⭐️,,,,"Free Flynn, Stone, & Assange"
1283563078584602625,"#LocalPropaganda
Oregon county issues face mask order that exempts non-white people
https://t.co/VevIOxDYIe
23 jun 2020

Lincoln County, Oregon, has exempted non-white people (..) to prevent racial profiling.

#CoronaVirus #COVID19 #CCPVirus

qt-covid19-news-524 #BorderObserver",LocalPropaganda CoronaVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 00:44:20 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283566191882039296,"@AmbLiuXiaoMing @OMFIF @CER_Grant @CER_EU Don’t forget the hashtags.

#武漢肺炎 #中國肺炎 #支那肺炎 #中國武漢肺炎 #共產黨病毒 #中國生化武器 #ChineseVirus #ChinaVirus #WuhanVirus #CCPVirus #ChinaCoronavirus #CCPCoronavirus #ChineseCoronavirus #WuhanCoronavirus",武漢肺炎 中國肺炎 支那肺炎 中國武漢肺炎 共產黨病毒 中國生化武器 ChineseVirus ChinaVirus WuhanVirus CCPVirus ChinaCoronavirus CCPCoronavirus ChineseCoronavirus WuhanCoronavirus,en,Thu Jul 16 00:56:42 +0000 2020,1127753302366547968,Leung,,,,Hong Kong
1283566554882494465,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 00:58:08 +0000 2020,1213972523160784896,💗👙 Pink Beach Girl 👙💗,,,,With President Trump Always!
1283566624256081920,"Man, Covid-19 Just Keeps Getting Worse... https://t.co/UZUHOQiFI3 #coronavirus #CCPVirus #COVID #COVID19 #COVIDー19 #SARS_CoV_2",coronavirus CCPVirus COVID COVID19 COVIDー19 SARS_CoV_2,en,Thu Jul 16 00:58:25 +0000 2020,2585988889,Deplorable GTW,,,,"Washington, USA"
1283566758012399616,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 00:58:57 +0000 2020,4870230854,Alicia Starr ⭐️🌟⭐️,,,,California (Bay Area)
1283567371609874432,"RT @PhaedraXTeddy: #China does this to bears!!
 To make fake #COVID19 cures !!
Doesn't work! #BoycottChina
I'd die before I took a bears #B…",China COVID19 BoycottChina,en,Thu Jul 16 01:01:23 +0000 2020,183253503,jkmurray,,,,"Distrito Federal, México"
1283568155697217543,"#Bitchute * #Bitchute * #Bitchute

MUST WATCH: Debunking the Narrative (With Prof. Dolores Cahill)
11 May 2020

VID https://t.co/XDpbFngptM

#ComputingForever

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-026 by #BorderObserver https://t.co/BQ23Nvd9mq",Bitchute Bitchute Bitchute ComputingForever CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 01:04:30 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283568559830990855,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 01:06:06 +0000 2020,3028493620,✰✰ＫＩＭＢＥＲＬＹ™✰✰,,,,"Washington, DC"
1283570657448665088,"HOW BIG ARE VIRUSES?

#QUOTE influenza A - 80-120 nanometers

Table 1: Sizes of representative key viruses.

LNK https://t.co/D3eRVqnWwp

#Disease #CoronaVirus #WuhanVirus #COVID19 #CCPVirus

#QuikTake qt-covid19-112 by #BorderObserver https://t.co/JPCyfhX533",QUOTE Disease CoronaVirus WuhanVirus COVID19 CCPVirus QuikTake BorderObserver,en,Thu Jul 16 01:14:26 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283572418267807749,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 01:21:26 +0000 2020,1079448993988526080,Wacokid,,,,"Waco, TX"
1283572918522220544,"RT @MauraMoynihan1: Check it out!  #CCP #Propaganda in overdrive! Never mind that the #CCPVirus  destroyed the #global economy, Papa #Xi's…",CCP Propaganda CCPVirus global Xi,en,Thu Jul 16 01:23:26 +0000 2020,819163920,Liam,,,,"Los Angeles, CA"
1283573152900153346,"Accused Wendy's arsonist Natalie White was Rayshard Brooks' 'girlfriend': lawyer
https://t.co/qyoHtERYmq
23 Jun 2020

Brooks (married to Tomika Miller) referred to Natalie White, 29, as his ""girlfriend""(.)

#CoronaVirus #COVID19 #CCPVirus

qt-covid19-news-525 by #BorderObserver https://t.co/VCuRCD1LEF",CoronaVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 01:24:21 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283574927879266306,RT @sandra_foskey: #DonaldJTrump #DonaldTrump #Trump #WuhanVirus #coronavirus #CoronavirusPandemic #CoronaVirusUpdates #ChinaLiedPeopleDied…,DonaldJTrump DonaldTrump Trump WuhanVirus coronavirus CoronavirusPandemic CoronaVirusUpdates ChinaLiedPeopleDied,en,Thu Jul 16 01:31:25 +0000 2020,3223588117,Sharon Dunn,,,,United States
1283575134142554118,RT @Atl_sShrugged: https://t.co/9X6g0T0Rld #ChinaLiedPeopleDied China is a pariah among nations...,ChinaLiedPeopleDied,en,Thu Jul 16 01:32:14 +0000 2020,42794011,Darius (on Parler: Atl_sShrugged),,,,Camelot
1283575153037803521,RT @Atl_sShrugged: https://t.co/9X6g0T0Rld #ChinaLiedPeopleDied China is a pariah among nations..,ChinaLiedPeopleDied,en,Thu Jul 16 01:32:18 +0000 2020,42794011,Darius (on Parler: Atl_sShrugged),,,,Camelot
1283575288937553921,"RT @PhaedraXTeddy: #China does this to bears!!
 To make fake #COVID19 cures !!
Doesn't work! #BoycottChina
I'd die before I took a bears #B…",China COVID19 BoycottChina,en,Thu Jul 16 01:32:51 +0000 2020,577653607,karen wolf,,,,"Maryland, USA"
1283575444592193536,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 01:33:28 +0000 2020,1177599829158977536,ɢᴏɴɢ ɴᴜɪ 😷,,,,Hong Kong
1283575662671011840,"'We have to do better': CA Senate to investigate COVID-19 spikes in prison system
https://t.co/0DDGg9qeaC
23 Jun 2020

There are 4,400+ cases across the prison system, and 19 deaths.

#CoronaVirus #WuhanVirus #CCPVirus

qt-covid19-news-526 #BorderObserver",CoronaVirus WuhanVirus CCPVirus BorderObserver,en,Thu Jul 16 01:34:20 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283576422271823872,#WuhanVirus #Kungfluvirus #ChineseVirus https://t.co/BBlIhAIxxY,WuhanVirus Kungfluvirus ChineseVirus,und,Thu Jul 16 01:37:21 +0000 2020,34974207,HapaGal2,,,,United States
1283576784408080385,RT @HapaGirl2: #WuhanVirus #Kungfluvirus #ChineseVirus,WuhanVirus Kungfluvirus ChineseVirus,und,Thu Jul 16 01:38:47 +0000 2020,2478940417,I am with 45!,,,,USA
1283577599071907841,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 01:42:01 +0000 2020,1145217133975965698,JamBer Kong ✋🏿☝🏻✋🏿☝🏻,,,,Hong Kong
1283578176120250368,"Multiple California authorities say they won't enforce Governor Newsom's statewide mask mandate
https://t.co/Rf4gIUtJ4H
23 Jun 2020

Sacramento County
Orange County
Calaveras County
Angels Camp

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-527 by #BorderObserver",CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 01:44:19 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283579010828529665,"RT @PhaedraXTeddy: #China does this to bears!!
 To make fake #COVID19 cures !!
Doesn't work! #BoycottChina
I'd die before I took a bears #B…",China COVID19 BoycottChina,en,Thu Jul 16 01:47:38 +0000 2020,872580101832974337,Mr. Good,,,,Planet 
1283580111242108928,@judy72_judy @IngrahamAngle #ChinaVirus  #Kungfluvirus  #WuhanVirus,ChinaVirus Kungfluvirus WuhanVirus,und,Thu Jul 16 01:52:00 +0000 2020,1088859013712883712,BDP,,,,"Michigan, USA"
1283582359661539328,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 02:00:57 +0000 2020,1033357686966870016,Billy chow,,,,"Tuen Mun District, Hong Kong"
1283582499310964737,"#Coronavirus China's Racist Attacks on Black Foreigners
by #ChinaUncensored - Apr 15, 2020 

11:20

VID https://t.co/iEhBzy7Oko

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-028 by #BorderObserver https://t.co/dNTN6dC6iE",Coronavirus ChinaUncensored WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:01:30 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283582509964505090,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 02:01:32 +0000 2020,948464246064427008,4 Laura Loomer “The Antidote to The Squad”,,,,Colorado CD-3
1283582809123291138,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 02:02:44 +0000 2020,2335860865,Rose🍥 #IAMRepublican 🇺🇸🇺🇸,,,,Orlando
1283583231221268482,"PROOF China Covered Up #Coronavirus | Thai-China Meme War
by #ChinaUncensored -Apr 17, 2020 

14:10

VID https://t.co/hTXyIjcROx

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-029 by #BorderObserver https://t.co/ekHKUK1WIe",Coronavirus ChinaUncensored WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:04:24 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283583569902870529,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 02:05:45 +0000 2020,1069373255113412608,Lillianlm,,,,"Ohio, USA"
1283584967658749952,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 02:11:18 +0000 2020,986716593458528256,retiredinhawaii,,,,"Kapolei, HI"
1283585344185589761,"You can't block foreign competition by blocking imports through raising #tariffs or non-tariff barriers. The competitor may decide to come to India and set up its manufacturing base and thwart your attempt. So restrict #FDI .  
@rupasubramanya  #BoycottChina #COVID19 #protection",tariffs FDI BoycottChina COVID19 protection,en,Thu Jul 16 02:12:48 +0000 2020,250984932,Ritesh Kumar Singh,,,,"New Delhi, Dehradun, India"
1283585353438257155,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 02:12:50 +0000 2020,1178908264114737152,Littlelittledream,,,,Hong Kong
1283586141506199553,"RT @DDae617: He speaks a lot of truth. 
#WWG1WGA #CCPVirus #QAnons #WWG1WGAWORLDWIDE #QAnon #QAnonsWorldwide #Plandemic #TheGreatAwakeningW…",WWG1WGA CCPVirus QAnons WWG1WGAWORLDWIDE QAnon QAnonsWorldwide Plandemic,en,Thu Jul 16 02:15:58 +0000 2020,909124526830768128,Ellen,,,,"Kingston, Ontario"
1283588245801054210,"#LocalPropaganda
Music rings out in Mexico City as 200 mariachis turn out to play
https://t.co/EIE9WZiLs4
22 Jun 2020

#QUOTE hey also received care packages handed out by a charity.

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-528 by #BorderObserver",LocalPropaganda QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:24:20 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283588287475535872,LOL at China’s GDP numbers. Fake numbers and fake and undercounted deaths from the corona virus. #ChinaLiedandPeopleDied  https://t.co/7Dfbg8xTRl,ChinaLiedandPeopleDied,en,Thu Jul 16 02:24:30 +0000 2020,774854533277102080,CTC,,,,日本 大阪
1283588466228572160,@Rev_on_the_left @_TheGoldenGod_ @1onthebreak1 @TexasRepublic36 @CantGuardDuran @jjverdi @janjan1922 @AOC Gee and how many did Cuomo kill by putting COVID-19 positive people in nursing homes? China released this virus and there were several Dim leaders that screwed up royally but the left want to put that on Trump🙄#ChinaLiedPeopleDied #CuomoGovernorDeath,ChinaLiedPeopleDied CuomoGovernorDeath,en,Thu Jul 16 02:25:12 +0000 2020,23717374,Living in Idiocracy,,,,"Tampa, FL"
1283589174310789120,@XHNews Also #BoycottChineseProduct #BoycottChina #ChineseVirus #WuhanVirus #COVID #COVID19,BoycottChineseProduct BoycottChina ChineseVirus WuhanVirus COVID COVID19,en,Thu Jul 16 02:28:01 +0000 2020,75246711,Anomalous monkey,,,,Bangalore
1283589357463535622,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 02:28:45 +0000 2020,799712674573451264,Judy E  🇺🇸 {⭐️}🇺🇸 ⭐️⭐️⭐️,,,,"Nebraska, USA"
1283589694899589122,"Everyone wore masks during the 1918 flu pandemic. They were useless.
https://t.co/8K1xujBB4R
2 Apr 2020

#QUOTE People called them ""flu fences"" and ""chin sails.""

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-154 #BorderObserver",QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:30:05 +0000 2020,895388295496073221,The Border Observer,,,,"El Paso, TX"
1283590276469194752,"@zerohedge Last time China had Military exercises, this happened:

Largest military sports event EVER held in Wuhan, China, Oct. 27 2019 inc. USA and 10,000 world athletes #COVID19 #CCPVirus 

AND HERE WE ARE.

World Games https://t.co/odTHwhMK8f via @YouTube",COVID19 CCPVirus,en,Thu Jul 16 02:32:24 +0000 2020,59141515,D'Andalora ⭐️⭐️⭐️ God Bless America!,,,,"Texas, USA"
1283590758784733185,"#LocalPropaganda
Texas judge: Irate man smacked his hand over facemask appeal
https://t.co/u62EbW2XZN
24 Jun 2020

#QUOTE  The man smacked the card out of (Judge) Wolff?s hand and left. 

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-529 by #BorderObserver",LocalPropaganda QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:34:19 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283593276298350592,"#LocalPropaganda

LA gives initial OK for reboot of marijuana marketplace (AP)
https://t.co/gxOqnkmJC3
24 Jun 2020

#QUOTE .. initial approval to changes large and small to expand licensing and get more ..

#CoronaVirus #COVID19 #CCPVirus

qt-covid19-news-530 by #BorderObserver",LocalPropaganda QUOTE CoronaVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 02:44:19 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283594228568920064,RT @thesnip24382774: #ChinaLiedPeopleDied #Chinazi https://t.co/PlHogENamT,ChinaLiedPeopleDied Chinazi,und,Thu Jul 16 02:48:06 +0000 2020,1522615500,elena millares,,,,"Miami, FL"
1283597074932494339,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 02:59:25 +0000 2020,1169516976324009984,Stephen Liu 😷 from Hong Kong,,,,Yau Tsim Mong District
1283598267289341953,"#WYNK What we learn about experts from Dr. Fauci
.@EagleEdMartin 
https://t.co/4b8VZqLxXj 

#coronavirus #Fauci #COVID #CCPVirus #MaskUp",WYNK coronavirus Fauci COVID CCPVirus MaskUp,en,Thu Jul 16 03:04:09 +0000 2020,19612749,Ed Martin Parler: @Edmartin,,,,"Virginia, USA"
1283599424372047873,"HVAC systems spread #CCPVirus. Or so we are told.

We are also told to stay indoors for lunatic #lockdown, surrounded by HVAC-circulated air.

How much more BS will people tolerate?

https://t.co/RpH4gjGddY

#news #EndTheShutdown #FactsMatter",CCPVirus lockdown news EndTheShutdown FactsMatter,en,Thu Jul 16 03:08:45 +0000 2020,2894982337,Peter Nayland Kust,,,,"Cypress, Texas"
1283599758834057218,"RT @PhaedraXTeddy: #China does this to bears!!
 To make fake #COVID19 cures !!
Doesn't work! #BoycottChina
I'd die before I took a bears #B…",China COVID19 BoycottChina,en,Thu Jul 16 03:10:05 +0000 2020,2923228572,Ravi.T,,,,"Madurai,Tamil Nadu, India"
1283600699117494272,"RT @DDae617: He speaks a lot of truth. 
#WWG1WGA #CCPVirus #QAnons #WWG1WGAWORLDWIDE #QAnon #QAnonsWorldwide #Plandemic #TheGreatAwakeningW…",WWG1WGA CCPVirus QAnons WWG1WGAWORLDWIDE QAnon QAnonsWorldwide Plandemic,en,Thu Jul 16 03:13:49 +0000 2020,461735160,Rose Frazzini@Rosebud586,,,,"Temecula, CA"
1283602368169308161,"Ongoing flooding in Wuhan, China: July 13 2020 https://t.co/fQAkv7dunu via @YouTube #wuhanvirus",wuhanvirus,en,Thu Jul 16 03:20:27 +0000 2020,1468519327,Øฬ₤zZzḊØNȚฬ€€€Ț𓂀,,,,International Space Station
1283603344641138689,"#Propaganda NOT A STUDY, but a computer model

#Coronavirus face masks save lives, Japanese study says
https://t.co/vAGzmbeWP4
25 Jun 2020

... created a computer model to see how various factors affected death rates ...

#COVID19 #CCPVirus

qt-covid19-news-531 #BorderObserver",Propaganda Coronavirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 03:24:20 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283603548937187328,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 03:25:08 +0000 2020,528999980,𝓡𝐄𝐍𝐀𝐓𝐀☆· ˖°,,,,United States
1283604013535989761,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 03:26:59 +0000 2020,39676684,YearZero,,,,"South Jordan, UT"
1283605857360580608,"ABSURD headline &amp; story

Australia sees first coronavirus death in over a month amid second wave fears
https://t.co/brhDUbkxi4
24 Jun 2020

#QUOTE A man in his 80s died of the virus overnight ..

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-532 #BorderObserver",QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 16 03:34:19 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1283606831642800128,@SharriMarkson Strike while their #ccp #wuhanvirus is destroying the world.... probably their best chance. Time for sanctions and to kick out their diplomats... #auspol #gongfei,ccp wuhanvirus auspol gongfei,en,Thu Jul 16 03:38:11 +0000 2020,1242350721464336387,Gordon Liddy🔞🧨🍸🇦🇺,,,,"Palm Beach, Sydney"
1283607267061854210,https://t.co/w1xEQPkePL  @okabaeri9111 @TokyoJapanF1 @Lai__chan #QArmyJapan #qnn #QAJF #WWG1WGA_WORLDWIDE #WakeUpWorld @OANN  #ChinaLiedPeopleDied #CCPVirus @EpochTimes #WakeUpAmerica #QANONWORLDWIDE @japantimes #NHK  @NHKWORLD_News #nhk_news https://t.co/DEif46UCLp,QArmyJapan qnn QAJF WWG1WGA_WORLDWIDE WakeUpWorld ChinaLiedPeopleDied CCPVirus WakeUpAmerica QANONWORLDWIDE NHK nhk_news,und,Thu Jul 16 03:39:55 +0000 2020,23834472,ochachacha2,,,,"Mission Viejo, CA"
1283610089706762243,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 03:51:08 +0000 2020,219550962,🧡🦁MYB🎗😷🇭🇰💪🏻💛☂️,,,,United States
1283610304908271617,RT @jayman2k6: #WakeUpAmerica #WakeUpPeople #wakeup #Kungfluvirus #ChineseVirus #WuhanVirus,WakeUpAmerica WakeUpPeople wakeup Kungfluvirus ChineseVirus WuhanVirus,und,Thu Jul 16 03:51:59 +0000 2020,131258289,JNo 🇺🇸❤🙏 #TRUMP2020,,,,"🇺🇸🍑 Georgia, USA 🍑🇺🇸"
1283612060371189760,"Karma is a bitch!! 
#ChinaLiedPeopleDied https://t.co/H8H0dOoLZU",ChinaLiedPeopleDied,en,Thu Jul 16 03:58:58 +0000 2020,136716501,X Æ A-12 🇮🇳,,,,No Where Else
1283854765429002241,"CHINA WILL LIKELY LOSE A LOT OF TRADE FROM COUNTRIES THAT NO LONGER WISH TO BE DEPENDENT ON CHINESE SUPPLY CHAINS

#ChinaUSTrade 
#ChinaJapanTrade
#chinaIndiaTrade
#chinaAustraliaTrade
#ChinaVirus
#ChinaLiedPeopleDied
#boycottchinesemade
#MadeinIndia https://t.co/yqS37YrK4r https://t.co/cOJMCdksBO",ChinaUSTrade ChinaJapanTrade chinaIndiaTrade chinaAustraliaTrade ChinaVirus ChinaLiedPeopleDied boycottchinesemade MadeinIndia,en,Thu Jul 16 20:03:23 +0000 2020,40367945,Mukesh Wacher,,,,"North Brunswick, NJ"
1283855831692226560,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 20:07:37 +0000 2020,827974596183855104,TurnNMRed 🌟🌟🌟,,,,United States
1283855907433197569,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 20:07:55 +0000 2020,43508994,Perry,,,,Florida Panhandle
