id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1256964705630982145,2,"Millions could die from COVID-19 in poor countries, war surgeon warns Wonder who he Wants as the 1 World Leader Maybe Bill the Keeper of Hells Gates or the CCP who Released the China Virus onto the World?  https://t.co/EM3qGp8XZX",Sun May 03 15:11:53 +0000 2020,PissoffEU,2526,1,1,,,,Britain 
1256964710076952577,2,This has been one of the worst trade deals ever. China steals our IP and than freely gives us a Mexican beer virus and a killer hornet - Trump (probably) https://t.co/soFHqJOjXc,Sun May 03 15:11:54 +0000 2020,TreadOnMe5,2,0,0,,,,
1256964713591664640,3,"@k_pundir Right sir, and this move of China will backfire on China itself. We don't know whether China deliberately leaked it or it leaked by accident, but we do know that China tried everything to cover the outbreak and somehow spread it intentionally. There is a ""Hidden Cause""...",Sun May 03 15:11:55 +0000 2020,05shanky,284,1,1,,,,delhi
1256964768545550336,1,@Telegraph @Nigel_Farage Australia is trying to lead the way in determining how &amp; why the pandemic was allowed to spread. China responds by threatening trade restrictions &amp; denying major products into China. FINE! The entire world should quit trading with them. Send them back to the Stone Age. Idiots!,Sun May 03 15:12:08 +0000 2020,Paul57298046,20,0,0,,,,"Brisbane, Queensland"
1256964785725419520,1,Five Eyes Intelligence Memo Details China COVID-19 Cover-Up | https://t.co/ngpDtVF3V3 https://t.co/O4923juPXQ via @Newsmax,Sun May 03 15:12:12 +0000 2020,Climate_Farce,770,1,1,,,,New York City
1256964794344542211,1,"@SaraCarterDC Main stream media is claiming 65,000 deaths from the Chinese/Wuhan virus.  Media and demorats are lying about the number of deaths.",Sun May 03 15:12:14 +0000 2020,4Buzzardsroost,499,0,0,,,,"California, USA"
1256964873411575810,2,"@MeetThePress @amyewalter Pro China Democrats Busted! 
A damning dossier leaked -  “Five Eyes” intel claims 
♨️China lied to the world about human-to-human transmission of  virus,  ♨️3 #WhistleBlowers Disappeared
♨️Refused to hand over virus samples so the West could make a vaccine https://t.co/Uf8Jb8LUFE",Sun May 03 15:12:33 +0000 2020,MediaShrink,7472,0,0,,,,Print/TV/SocialMedia/Video
1256964889794547712,1,@JohnnyNoe @MichaelTibbet17 @JoeBiden It’s an f’ing virus it can’t be controlled. Instead of blaming Americans why not blame China but I’m sure you’re a commie so you wouldn’t t want to blame your “leader”.,Sun May 03 15:12:37 +0000 2020,MamaGoddess1,465,0,0,,,,"Virginia, USA"
1256964920526229507,1,"@realDonaldTrump @NBCNews @CNN I AM 100000000 percent agree with MR TRUMP.   The reason of Coronavirus is CHINA.    Right now only one country in the world is making tone of money because of Chinese virus ONLY fucking China,,, that mean CHINA built this virus for business purpose,,,,",Sun May 03 15:12:44 +0000 2020,Nadeem6321,195,0,0,,,,
1256964944249131008,1,"We Indians blame #China for the mess. 
#ChinaMustPay 
#ChinaLiedAndPeopleDied https://t.co/tz5prm2bTs",Sun May 03 15:12:50 +0000 2020,JordenJigmie,275,5,7,,,,
1256964972577521665,1,Coronavirus US live: Pompeo claims 'significant evidence' virus came from China lab https://t.co/I15vfBY4mD #END,Sun May 03 15:12:57 +0000 2020,Barbara96913515,1056,0,0,,,,Stockholm
1256964998951305217,1,"@business Pompeo's lies and accusations against China🇨🇳must be confront by the international scientific community.
In a multipolar🌍confronting Covid 19 International Health crisis, not 1 🌍country or Americans want to think in the possibility of WWIII.",Sun May 03 15:13:03 +0000 2020,FWorldcitizen,78,4,32,,,,
1256965032514138113,2,"@McweeneyLucinda Um, no - he and his administration EXPOSE corruption.  General Flynn was set up.  The media lies.  And he’s working on making China pay for lying to us all about the coronavirus.",Sun May 03 15:13:11 +0000 2020,DawnMar45506877,644,0,0,,,,
1256969348486320129,1,@nytimesworld @StevenErlanger China may plan to shirk responsibility on this. They co-op w/ WHO to conceal the truth of #WuhanVirus outbreak and refusing virus experts to offer help. &amp; now want to give help to countries who are suffering from their mistake. Hold them accountable. https://t.co/rW8ELBlHbv,Sun May 03 15:30:20 +0000 2020,NoSurrenderHK,1516,3,4,,,,"Tokyo, Taiwan, Hong Kong "
1256969382489665536,3,"The Chinese Communist Party is inherently evil, I'm baffled that it took a pandemic for people to see their true colours. From the ethnic cleansing of Uyghurs in Xinjiang to the political and economic sponsorship of genocide in Syria, the Chinese people deserve better. https://t.co/h8XKioikao",Sun May 03 15:30:28 +0000 2020,IdlibiHerbsman,328,1,3,,,,London
1256969395244589057,1,"#FDRLST #stayinformed #factcheck #politicalnews #politicalfacts #votered #votepurple #refachFederalist 🇺🇸 #PROTECTAMERICA 🇺🇸

Report: China Stops WHO from Joining Virus Investigation, Refuses To Hand Over Lab Logs
✔️ https://t.co/6TDHpwMUzl ✔️ https://t.co/uoZMDvBnHp",Sun May 03 15:30:31 +0000 2020,refachop,424,0,0,,,,United States of America
1256969415532347393,4,@WhiteHouse The Chinese Government needs sanctions by the entire world! The evil empire deliberately experimented with a virus that went terribly wrong! They need to be stopped before they kill all of humanity!,Sun May 03 15:30:36 +0000 2020,pnl50,44,0,0,-82.78134929999997,28.0294185,"Dunedin, FL, United States","Boston, MA and Dunedin, FL"
1256969487028326400,1,I blame China for allowing Wuhan residents to travel OUT of the country throughout the world. They were FORBIDDEN to travel throughout CHINA. That act SPREAD the virus. Think about it. https://t.co/yacgX6QbxF,Sun May 03 15:30:53 +0000 2020,jaybakeraz,6523,1,0,,,,"Arizona, USA"
1256969494758436864,1,"🇨🇳 🇨🇦 World's largest aircraft An-225 Mriya carrying medical supplies from #China arrived in #Canada's Quebec on May 1.
Owned by Ukraine, the giant cargo plane has been hired by five countries to ship medical supplies from China to fight against #COVID19 pandemic. https://t.co/rwx2h1FOWh",Sun May 03 15:30:55 +0000 2020,CCTVAsiaPacific,4285,0,0,,,,Hong Kong
1256969495542935552,1,"China also hoarded PPE before the released this onto the unsuspecting world so they could price gauge the PPE to nations desperately fighting this virus, and @GavinNewsom STILL gave China a BILLION dollar PPE contract instead of buying from our newly retooled USA manufacturers https://t.co/CdPlUSZPMr",Sun May 03 15:30:55 +0000 2020,DanaMil70590816,2325,0,2,,,,
1256969508629209093,1,U.S. Secretary of State Mike Pompeo: « Significant amount of evidence virus came from China's Wuhan lab » US vs China 🇺🇸 🇨🇳,Sun May 03 15:30:58 +0000 2020,sdaziano,1659,0,1,,,,Paris
1256969528698826752,1,"Current impact of the Chinese Spawned Coronavirus: Virus Tracker: global cases top 3.5 million; deaths 244,000. millions unemployed and the global pandemic impact is over $9 trillion. Sanctions on China in the Year of the Rat. What Rats do when cornered?  
https://t.co/ShTibcQO3T https://t.co/5UuS5YUfUP",Sun May 03 15:31:03 +0000 2020,67tiger3,1966,1,2,,,,"Californication, USA "
1256969540329562113,1,"Global Backlash Builds Against China Over #Coronavirus. As calls for inquiries and #reparations spread, Beijing has responded aggressively, mixing threats with aid and adding to a growing mistrust of #China. https://t.co/uQCfXBluK8 by @StevenErlanger via @NYtimes https://t.co/IIWnNd0vZk",Sun May 03 15:31:06 +0000 2020,MarkRobak,423,0,1,,,,"San Diego, CA, USA"
1256969646282100738,1,"@DobkinMarc @Tdaen1 @aJellyElectric @real_defender @realDonaldTrump Wrong... It starts with China, The WHO, then the president, House, Senate, &amp; State leaders. 2018 flu season killed over 60k. The death totals right now are skewed data, &amp; the number of deaths will drop off that total. Get over it. CDC direct... Not WHO or Worldofmeters. Enjoy. https://t.co/nRer6shzp7",Sun May 03 15:31:31 +0000 2020,DukeTogo_G13,42,0,0,,,,"Intercourse, PA"
1256969646785232896,1,"The WA Post, MSNBC, CNN and the NY Times want to blame Trump for COVID19.  People, China created this, Trump did the best for the US by closing the country.  He and his team managed the problem VERY WELL. Stop the hate mongering and stop the FALSE &amp; FAKE reporting.",Sun May 03 15:31:31 +0000 2020,Judyw2225,5,0,0,,,,
1256969655333163008,1,"So, where do test results come from? A LAB. How was the Chinese government able to determine where the virus originated? By obtaining test results FROM A LAB. 🤦‍♀️ Ugh...how did anyone vote for this guy?🤷‍♀️ https://t.co/jT260845EM",Sun May 03 15:31:33 +0000 2020,CeceinSwmn,182,0,0,,,,"Minnesota, USA"
1256969680360783872,2,"@LarryBoorstein It's very strange to see ""educated"" Progressives blame Trump for coronavirus, instead of the Chinese Communists, who have killed millions of people, worldwide.",Sun May 03 15:31:39 +0000 2020,RudolfKlaus2,888,0,0,,,,
1256969725902499840,1,China’s Coronavirus Cover-Up Rips Pages From Soviet Chernobyl Playbook: Report https://t.co/AReisp1o39 via @dailycaller,Sun May 03 15:31:50 +0000 2020,jpr9954,1296,1,1,,,,WNC
1256969780176748544,1,"@politico @GovMikeDeWine must be afraid of offending the Trump evil empire. The Chinese and S.Koreans wore masks and eradicated the virus, but our leaders aren't that smart, are they? https://t.co/sCVES0qR1T",Sun May 03 15:32:03 +0000 2020,AltRollie,25,0,1,,,,Ohio
1256969818978357249,1,The BIGGEST political HOAX in history! #FireFauci #GatesForPrison2020 #WHOLiedPeopleDied #ChinaLiedPeopleDied https://t.co/zoVDSib5si,Sun May 03 15:32:12 +0000 2020,A_A_Ron_Awoken,4336,0,0,,,,United States
1256969831410282498,2,"FOX Radio playing all the hits this morning:

- resetting death expectations from 60k to 100-240k(!)
- ""allegation of sex assault"" for Joe Biden and how it makes Democrats hypocrites
- virus may have come ""mistakenly"" from a lab in China

All killer, no filler.",Sun May 03 15:32:15 +0000 2020,CSweatpants,155,0,0,,,,Formerly of Ann Arbor
1256969856899039233,1,"@samirsinh189 @duandang @jenneeatwork @bulbulm @taiwanformosan @ishuRockstar07 @Eng_BrianM @s7tweets @wjappe @raftofwater After using pre-planned #ChineseBioterrorism.
Now China is moving step forward by increasing it military strength and challenging the Nations who are unmasking #ChineseVirus.

China had clearly exposed their cruel intensions to be a #Superpower",Sun May 03 15:32:21 +0000 2020,SiddhantJaywant,209,0,8,,,," Mumbai,India"
1256969877883158528,1,"@GeekTrader Wrong. The mechanisms and quick response teams were put in place, including a team inside the epidemic virology lab in China, and the Pandemic Response Team. They created a playbook that took years to create. But because they were from Obama-Trump dumped them in 2018.",Sun May 03 15:32:26 +0000 2020,rikjam1,347,0,0,,,,"Long Island, New York"
1256969902835077122,1,@mishdrag @vanreport @steeletalk @AlderLaneeggs anonymous Canadian @mishdrag R u from #CCP ‘empire’ trying 2 talk ur right 2 establish #CCP ownership of BC? #covid19 came 2 early 4 u 2 succeed now at selling that narrative #vanre #bcpoli #vanpoli Advocating 4  ownership of assets 4 those who don’t pay income taxes is so passe,Sun May 03 15:32:32 +0000 2020,EvaSiu21,1132,0,2,-123.123581,49.25763900000001,"Vancouver, British Columbia, Canada",
1256969952873119749,2,Now can people finally stop blaming Asians about the spread of coronavirus? It’s the scientists’ fault not the general population so can we stop with all these “jokes” that are actually very racist 🤦🏽‍♂️ https://t.co/G7RZwZQVSo,Sun May 03 15:32:44 +0000 2020,MalecFourLife,133,0,1,,,,"Alicante, Idris"
1256969990424735744,1,she must be asian or other than english.sseems virus is tuned to kill the asians and africans or non english https://t.co/PKcbiOhke4,Sun May 03 15:32:53 +0000 2020,jaleesk50866018,351,0,0,,,,
1256970032715673600,3,"@australian Disseminate misleading news, Lie and make fake data, Eliminate all evidence, Prohibit the investigation of the origin of the virus, and military background biochemical warfare experts take over the laboratory.
China is really suspicious🤔",Sun May 03 15:33:03 +0000 2020,TomWong93767868,1261,0,0,,,,
1256970074931425281,1,"@QandA @DaveSharma @SenatorWong @mfullilove @PearsonElaine USA will bypass the UN to investigate Wuhan bio lab, similar to the WMD probe against Saddam Hussein. The coalition of Covid Busters will then send the troops to China in a mission impossible invasion. #PostCovid19",Sun May 03 15:33:13 +0000 2020,ashalmond,487,0,0,,,,YouTube
1256970099031969792,1,@VoteBlueNov3rd @AndyOstroy @realDonaldTrump He should have had the CDC on the ground in Wuhan the hot second he heard about this virus. He trusted the Chinese because he was too damn lazy to act. You have a much better time putting out a fire when it’s still a spark than you do if you wait until it’s fully involved,Sun May 03 15:33:19 +0000 2020,MNPGeoTech,37,0,0,,,,"Texas, USA"
1256970117138743301,1,@DailyCaller Under attack by China. Virus now killer hornets.,Sun May 03 15:33:23 +0000 2020,dwpatriot99,71,0,0,,,,
1256970208218099714,1,"@BillyBayou1 @seanhannity Yes. Biden wouldn't have disbanded the pandemic response team or fired CDC's China expert

Biden listens to experts, the PDB, and would have ramped up testing and contact tracing in January, like real first world countries.

trump lied and golfed for 2 mos

#TrumpLiesPeopleDie",Sun May 03 15:33:45 +0000 2020,bsawtx,1360,0,0,,,,
1256970322529509382,1,"Pompeo says 'enormous evidence' coronavirus originated in Wuhan lab #coronavirus #americas #china #coronavirus #coronavirus-covid-19 #donaldtrump #enormous #evidence ...
https://t.co/wqlE9ooaUB",Sun May 03 15:34:12 +0000 2020,CoronaVirusNFO,80,0,0,,,,
1256970393622986753,1,"The only lessons we have learned is?
DON'T TRUST CHINA. 🖕 https://t.co/WS7Lid2p9b",Sun May 03 15:34:29 +0000 2020,MollerDennis,8248,3,13,,,,Vancouver  Canada 
1256970485016989697,1,"2019: novel virus transmitted by bats in China

2020: beloved actor Tom Hanks has novel coronavirus. world prays

2021: Tom Hanks' secret bat-fucking holidays in China revealed, beloved actor named world's greatest monster

(from Warren Ellis's Orbital Operations newsletter)",Sun May 03 15:34:51 +0000 2020,Zenjew,1469,0,3,,,,NYC
1256970489798422528,1,Inside the Early Days of China’s Coronavirus Coverup | WIRED https://t.co/KDagmGJw9r,Sun May 03 15:34:52 +0000 2020,BritnyMartlin,18,0,0,,,,"Vancouver, British Columbia"
1256970501991403527,1,trump wants to punish China for #corona i want to punish #China for my pay cut 😡 but how?,Sun May 03 15:34:55 +0000 2020,TechiteasyMadhu,90,0,0,,,,"Bengaluru, India"
1256970540310503424,2,"Holy shit, y'all. So 45 is going hard, trying to shift blame for his terrible covid-19 response to China, and I just heard ABC news report it as though China were actually to blame. The president had so many warnings that he ignored.",Sun May 03 15:35:04 +0000 2020,FiercelyTrans,5340,2,22,,,,"Illinois, USA"
1256970548921266176,1,"@business No matter what, it WILL NOT EXCUSE Trump’s handling of the virus for the two months he did nothing about it except say it was a Democrat hoax and that it would magically disappear from 15 cases to ZERO cases. He is saddled with this failure for forever regardless of China.",Sun May 03 15:35:06 +0000 2020,roxannelwright,1400,11,153,,,,
1256970573135122432,1,"IF THE #CORONAVIRUS DOESN'T LIVE FOREVER OUTSIDE ITS HOST,
THEN WHY SPRAY IF IT'S GOING TO DIE OFF ANYWAY?
Disinfection operations have been started in China in an attempt to contain the CoronaVirus. https://t.co/F3hopRvZdx 02
#FBR",Sun May 03 15:35:12 +0000 2020,TomthunkitsMind,73213,2,1,,,,"Atlanta, GA"
1256970581800443904,1,@EmmanuelMacron Thank you Mr. President! 🇫🇷 🇺🇸🇪🇺🇬🇧🇩🇪🇮🇹🇧🇪🌎🌍 must work together to defeat this virus next bring #Essential #manufacturing and #SupplyChain home!  #China brings death and devastation to the world #ChinaLiedPeopleDied make them pay! #ChinaMustPay,Sun May 03 15:35:14 +0000 2020,KataRiver1,79,0,1,,,,
1256970586066214916,2,That is so untrue all the leaders were all saying the same thing all over the world there’s a Netflix series which is backed by progressive left which even has those clips why don’t you watch it and don’t blame one man for the Communist China negligence https://t.co/Qf9hvKYZPw,Sun May 03 15:35:15 +0000 2020,jacks75105150,6,0,0,,,,
1256970615472263168,1,China’s Coronavirus Cover-Up Rips Pages From Soviet Chernobyl Playbook: Report https://t.co/bAzPxCjbEb via @dailycaller,Sun May 03 15:35:22 +0000 2020,jennyfields79,3655,0,0,,,,
1256970623559106560,1,"Trump threatens action against China over COVID-19 #asiapacific #coronaviruspandemic
https://t.co/OODw4glgPE",Sun May 03 15:35:24 +0000 2020,rouutnews,7587,0,0,,,,Internet
1256970631943540739,1,"Trump threatens action against China over COVID-19 #asiapacific #coronaviruspandemic
https://t.co/5qtLGc3zm1",Sun May 03 15:35:26 +0000 2020,rouutnews,7587,0,0,,,,Internet
1256970661773230082,1,"@romes267 @HuXijin_GT On the contrary, the Koreans know that the Chinese never https://t.co/VqNbgj8CRs China, so Korea controlled the virus.
The United States chose not to trust China, and as a result.",Sun May 03 15:35:33 +0000 2020,gjVE1b8CpZtK1cy,78,0,0,,,,
1256970694920933377,1,"@Duke_of_neural @applebaum_eric January 31: The Trump Administration:

Declared the coronavirus a public health emergency.
 
Announced Chinese travel restrictions.
 
Suspended entry into the United States for foreign nationals who pose a risk of transmitting the coronavirus.",Sun May 03 15:35:41 +0000 2020,controvesialso,1084,0,0,,,,
1256970707214401536,1,"Yes @Walmart, you helped American corporations move manufacturing to #china, use those communist connections to help @gop investigate that authoritarian hellscape. #PATHETIC https://t.co/iSZix14doG",Sun May 03 15:35:44 +0000 2020,dade_only,21,0,3,,,,
1256975014819135489,2,"@InconvenientTr5 @marklevinshow 68,315 In US r DEAD due to  CHINA..NOT Trump
Jobs lost around the WORLD due to CHINA 
Trump was doing wtf ALL were doing due to CHINA &amp; WHO lies &amp; coverup &amp; WHO d/n call a pandemic til 11Mar. Joe &amp; Bernie were giving their socialist rallies til 7 Mar
Trump WILL b re-elected 3Nov",Sun May 03 15:52:51 +0000 2020,MariaMo71609443,342,0,2,,,,USA
1256975015532097536,1,@robbystarbuck @TomMasontime Cut China off at the knees. Nationalize every company they own in the USA to pay for this virus.,Sun May 03 15:52:51 +0000 2020,alaskan8917,7411,0,0,,,,OR
1256975150010032128,1,"@spmcdonnell @metzgerl @politico Exactly. China deserves blame, without a doubt. But Trump deserves just as much blame for what’s happened in the US. We’ve had very contagious viruses come from China before &amp; never did the US handle it so poorly. Ebola was more contagious &amp; deadly than covid19 (50% death rate)",Sun May 03 15:53:23 +0000 2020,FactsDoMatter4,638,0,1,,,,
1256975157924491265,1,@ABC @MarthaRaddatz China stopping flights to other parts of china but allows flights to continue to every where else which caused a outbreak of covid19. There are North Koreans working in labs inside china that act on their own to attack other countries with covid19! I worked in china and met them!,Sun May 03 15:53:25 +0000 2020,DR32153233,8,0,0,,,,
1256975165822509064,2,"It's not racist to criticise israel either. But that doesnt mean that no criticisms of israel/china are racist and in fact many are.

And even where they're not sometimes it's just an attempt to deflect the blame for failures with coronavirus here https://t.co/1nNVEtgqD2",Sun May 03 15:53:27 +0000 2020,TomNwainwright,1911,0,4,,,,"Bristol, England"
1256975187557470208,1,Do what China does. Steal it and let China sue us for it! https://t.co/fHLLHV9BfC,Sun May 03 15:53:32 +0000 2020,ChristineHMcE,1430,0,0,,,,
1256975229722624006,1,@ABC China stopping flights to other parts of china but allows flights to continue to every where else which caused a outbreak of covid19. There are North Koreans working in labs inside china that act on their own to attack other countries with covid19! I worked in china and met them!,Sun May 03 15:53:42 +0000 2020,DR32153233,8,0,0,,,,
1256975270692577282,1,Trump campaign hopeful blaming China for president’s COVID-19 failures will salvage his re-election: report - Plot spoiler - it won't.  https://t.co/JnxogRggog,Sun May 03 15:53:52 +0000 2020,Phermes54,972,0,1,,,,Washington
1256975354951946241,1,"Editorial: To Resist the Chinese Communist Party Virus, Say No to the CCP
https://t.co/GCthSxC6gy
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/g7GXnICwmT",Sun May 03 15:54:12 +0000 2020,intocad,1320,0,1,,,,
1256975380482793479,2,"I've been saying this for months. CHINESE VIRUS escaped from Chinese Defense Biological Laboratory located north of WaHun City. Senator Cotton of Ark. Mentioned this months Ago. Trillions $ of  Held By China should be USED to pay the USA Stimulas Expenses.
https://t.co/PDeBUIKMsq",Sun May 03 15:54:18 +0000 2020,tigersowners,231,0,0,,,,United States
1256975413861105669,1,I’m sorry I find this report hilarious. Who the heck did not already know this. We are talking about the Chinese Gov’t. (Not the people of China) They have a huge Reputation of LYING TO ALL. https://t.co/1skmFpyaZb,Sun May 03 15:54:26 +0000 2020,Kardixon,6936,0,0,,,,
1256975414288715779,1,How the Chinese Communist Party (CCP) virus endangered the world https://t.co/hz7szKC1Im,Sun May 03 15:54:26 +0000 2020,vtanh,234,0,0,,,,Hồ Chí Minh City
1256975468160417793,1,@RachelBitecofer It's quite obvious that they're going to do everything they can to blame China...who should be blamed for their mishandling...but this is not a man-made virus or a coordinated attack by a country on ROW -- Stupid claim because why would China hurt their future business prospects?,Sun May 03 15:54:39 +0000 2020,SardarFrmAdyar,107,0,0,,,,India
1256975523575717889,1,So wrote to president trump hopefully he will instigate my idea's of future pandemic planning for zero coronaviruses as there are 150 of them the Wuhan china labs informed who that in 2015. Perhaps Boris Johnson should have listened and acted on it,Sun May 03 15:54:52 +0000 2020,hannabal59,14,0,0,,,,Sleaford
1256975564948242433,1,"@IanWyatt80 @annabelouska @TheJoedeVivre He told people the virus isn't real. That led to people failing to follow social distancing. Causing COVID-19 infections. 

WHO spread Chinese lies. We should the Chinese government responsible for their lies too. Yes.",Sun May 03 15:55:02 +0000 2020,aziz0nomics,335,0,0,,,,Wales
1256975578722455552,1,"@DrTedros @WHO said it can’t be passed person to person and to NOT discriminate against China by suspending flights. 

So fuck you tedros.",Sun May 03 15:55:06 +0000 2020,DleogallagJ,419,0,0,,,,"Minneapolis, MN"
1256975681994534912,1,"Shocking article regarding #covid19 😮
“ Intelligence report says #China lied about origin of #coronavirus “ https://t.co/ZjxDVWtxXE",Sun May 03 15:55:30 +0000 2020,crjoseph,182,0,0,,,,Toronto/GTA
